folder,image,ground_truth,prediction,cer_score
138,60.jpg,"giới, không được giải quyết khi bị tai nạn lao động, 6 / 17 người đã nếm","gái khốp đc giế quế ehý bí kí na bố dâu, c/(gề. áÿ sen",0.5833
77,29.jpg,nước ta giáp với biển đông ở hai phía đông và nam. vùng biển việt nam là,"vaic {2 giá, 600 fian đống 2 8e: hóa đầm «š mèo . vai t:ố/ v22 me 4",0.5833
5,96.jpg,có các số liệu thực tế về vật liệu bị bớt xén...,66 cac ss (iu ta về vài. lậu bị,0.5833
23,42.jpg,"vừa thấy bóng anh nghĩa đi vào là mấy chị ở xóm ve chai ở p. 17, gò",và. #h⁄4( beóg on nglÿ dứ vo đè mối väi š xen vc chát vs p.47) để sẽ,0.5821
17,3.jpg,"các anh chị em ccv mỗi người một việc. bs hà chuẩn bị y cụ, đdv kim",có enh chủ „„ ccecv ngời ng 2 4á v5 c y « ðd⁄ _.,0.5821
8,75.jpg,"không ai cho chúng tôi biết phải làm gì, ăn ở thế nào. cả đoàn mang mì gói ra ăn, lượm các lon bia","vhệna a( «ho đuấa 4h ki phố lmd ấn như“ ó ngữ . cổ đjòn trnenj mg rat, lở các bn",0.5816
148,86.jpg,"đó là kết quả hoàn hảo trong công việc, sự chính xác đến từng chi tiết? hay đó là cách","^ế tế àaeø quê de&a ảudo 106y công việc aụ ch xe đốn xân, cho è tố) đ⁄ ga,",0.5814
103,53.jpg,"lại, chị không dám tới và đã nhờ khai minh.","đá, c¿ 1/4) 0% 42 và đờ nê kíxc mùa.",0.5814
127,1.jpg,lập tức các mặt hàng trên bị lập biên bản thu giữ. chiều 22 - 3 các cán bộ,cp kức. e6 mốt 1@y t@. bị cáp kia bán 4i q4. o1 22-2 6+ œ [5,0.5811
40,94.jpg,"một lãnh đạo thanh tra bộ y tế cho biết : "" chúng tôi đang yêu cầu công ty sanofi","mộ to ảo xuol té bỏ tc củ bit.” cá két đang, vậ cấu cáo ta:",0.5802
111,63.jpg,hai năm nữa là dứt điểm. cái khó nằm ở khâu quyết toán tài chính dn và quyết toán,đ22 nấm nà j2 đất ai . có ẩm nên 8 kiều guối bé 1c chói dlvà xu keo,0.5802
56,8.jpg,và giao cho ubnd huyện sông cầu thực hiện. sơ đồ qui hoạch được chính,"v5 gï° áo ()) áuuvii s0à4 cấu 10 áưm - số để quả áo‹ch dư cố n6,",0.5797
36,100.jpg,các loại xe không dừng ở các trạm bán vé đặt rải rác suốt,"e< jo@ xe thân dân, tc v zxt vôi vấc. suố{",0.5789
113,59.jpg,"rạng sáng 3 - 4, khi bị mấy csgt và cò xe rượt đuổi trong rừng cao su ở dầu giây, chúng tôi cùng chiếc","long san 1-1 kh ls — (s6 về cờ ««ẽ cấyt đuối (mg vn (ao 6á ở 0 (riäj, đáy số: cáy kế",0.5784
44,99.jpg,"năng bới hết công trình lên để kiểm tra từng cây cừ, từng mét sắt được.","vớ bởi kột cag na 0 để 420, taa tớm côg cổ, tử xi cú dở,",0.5775
130,100.jpg,và di lý 12 csgt cùng toàn bộ tang vật thu giữ về trạm tạm giam bộ,"ch ở¿ xà á& csøt oun4 tốn à8 äng vớt 2i cái vố. ẩraw, ảtan oloaw bộ",0.5758
50,34.jpg,"phước "" mù "" là một người hiếu thảo, cặm cụi làm ăn, vừa bán vé số","0c t5 05 một ngờ kóu tâ, 2x. @ó (ầ„ xn , su bầu ớẽ số",0.5758
59,94.jpg,sản xuất kinh doanh. mai này chuyện tồn tại và phát triển hay,"sả xó% ky, áéøah.. với vố2 duy tết 48c vớ ph hư hy",0.5738
4,56.jpg,"năm châu, ba liêm, ba tiểu... thì khó lo tròn cho người chết, khó có","vã 0a, 8« di „ bé tết pc lý áo tui cho ngờ dớt, hé ‹",0.5735
32,79.jpg,thực hiện thông báo 904 / tb - ub ngày 15 - 12 - 2003 của ubnd tỉnh phú yên,1 áua 4g béo 404/ tø_0ð ngôi á?- 43 _34003% us ubnd đế phú 9⁄28,0.5733
110,88.jpg,"ngân hàng dữ liệu giá thuốc (giá thuốc cùng loại ở nước sản xuất, ở các nước trong","""ga k2ng, vớ ga gi {«( (ge thuê cưng van ở woð a@n x«&í “— má trọng",0.5732
48,41.jpg,""" nổi tiếng "" về chặn xe tại khu vực km 95 quốc lộ 20, địa bàn la ngà,","xế xa v uử chón yv⁄ hái alhu ø x 96 quốf áộ +0, đáo. km lo-na&,",0.5714
7,57.jpg,"khoảng 2 km. sau khi hoàn tất thủ tục, thời gian qua một số chủ sở hữu","aloav sjâm.. 52v z⁄¿ đao tế 2 1ù, th gi qua một 4ø 42 sử â4,",0.5714
121,91.jpg,vừa hoàn thành là cầu bình triệu 2.,xxx xem cc c2 bình tim 2.,0.5714
6,31.jpg,nỗ lực hết sức để khẳng định mình. đó là ý nghĩa vẹn nguyên của các kỳ,về lởc nấc ức âs> kiều ii mùnh . 00 (x { mhà vớn ngiwwên cát <⁄2 là,0.5714
40,97.jpg,đầu tư.,đò là.,0.5714
81,100.jpg,tế và mở các tour du lịch làng nghề truyền thống.,{e' về mẻ s— búa du (ch lsg nữ +ag® thọ.,0.5714
129,34.jpg,"xác anh hồ nổi lên trong bộ đồ nhái. mới đây biển thanh hóa rộ sò, có thợ lặn được hơn",". anh nè nội #2 tem #ø để nhé! . mac 2à lun “thanh f[ex n2 ⁄,j có ý†hở ấn làn",0.5698
129,99.jpg,"em đã đưa chúng tôi trở về an toàn. sau hơn một ngày nghỉ dưỡng sức, tối","n5 đưa chung, tôf 1ó vðề cw /zi . <w„„ hon nỗi an9^v “gäá dung avt đố",0.5694
74,29.jpg,"phế liệu là "" mối ruột "", những người bán hàng rong, sửa xe, thu lượm là","v2 (0 là “ môi vét!) nhữa. ngờ kén kờn y4 tỏ x„, xh« za46@m lè",0.5694
100,11.jpg,"giới hạn là song phương hay đa phương. chính sách đã có, các cơ quan chỉ",đị? xn & am phng on đ^. p0 : ch s« 1 c6} cóc cơ 42w ch,0.5694
49,39.jpg,"nhanh chóng khắc phục tình trạng quan liêu, cửa quyền, hách dịch.","nhanh hổ khấ p4 tin, ai juaw (72, ta juâ,lé4, ⁄.",0.5692
103,77.jpg,"tặng anh trương xuân đại 150.000 đồng, một cô gái tên nhung ở tân bình gửi","đáng ah qrườn, x22 0k2 260. 009 à0 ng, mốt cô 26 +8n max ""2 22 65-1 sả",0.5676
2,58.jpg,"đó là kết quả hoàn hảo trong công việc, sự chính xác đến từng chi tiết? hay đó là cách nói","4š 13 kế quế aveca hảo trene_ công vo „n ở chính xao s04. èing s2 -1gf 9 tuc xổ 0,2 ca x2",0.5667
136,29.jpg,"nghị lực và quyết tâm, đã chiến thắng hoàn cảnh để theo đuổi ước mơ từ ngày thơ bé.","xgwi lí. số quốr' 46 , để c(n (ng 422a còc. 22 2 2.2: đắc mô tử ng” “há bể",0.5663
148,57.jpg,sẽ giúp anh trong việc tìm người bị mất và trả lại cho họ. anh,ẹ£_ g* n lu viø km ngu bị vất “ vớ kế áo cho lo lnn,0.5645
120,5.jpg,hành vi sai trái và những người bao che. thực hiện tốt các quy định đối,"0h vì asi xruc sở vluð vg ớt vao ke. tku02 kiện xốt œ¿ qua 2d, xor",0.5634
115,43.jpg,trạm thu phí đặt tại chân cầu bình triệu cho thấy sau khi xe nộp,{rao 2u ph“ 4ˆ 4d đòn cấu 6n tê cho v2 si th vẽ _,0.5625
95,36.jpg,"để bà cụ không bị đau khi xe xóc. được chừng mươi phút đường xe,",jc tà cơ kốn4 ệ! xau kh xe xóc .ax cc ”đớ/ ⁄“ e8,0.5625
130,41.jpg,bình thường được. từ nhỏ cậu đã nuôi ước mơ trở thành cầu thủ bóng đá. sau bao nỗ lực khổ,hn tàu đạc “v} tủ cà ác noi 66c mì (5 <2. thủ bớng đá _ 54 bao mò ⁄ khí,0.5618
72,33.jpg,"họ đã chết trên đường mưu sinh. hơn 2 giờ chiều, vẫn mưa lất phất, thị trấn khâm đức, huyện","họ để chứt bên đồn, mø nu. hơn 4, sở chỗ số: vu. r6 v/#b, 4k; 6h mồm -đ, ky:",0.5604
20,98.jpg,"với châu âu, châu úc với trung đông. giao lưu quốc tế thuận lợi, phát triển","ví eh â, ha 0 và tu 6g. cáo âu quốc {ý bo đệ, dd tứ",0.56
84,73.jpg,đến bàn giao những thứ họ đã tìm được ngày hôm trước và lại chia địa bàn để,"ảốn bo 0ò và,à t.x hở đe” 2à đước ngày hon 1a2ó, và` đại ca thứ #g¿` dở",0.56
149,23.jpg,"điểm, cao thật đấy. nhưng cao mà làm gì khi nv1 lấy tới hai bảy phẩy năm? đó thật ra","xu oo thởt ki. nha œ «2 bạ gì ¿nó là/ xí: lai là, phếy năm? đoln",0.5595
113,95.jpg,dòng xe phải đi vòng một đoạn phía thủ đức.,v4 xe phút ác và hét de phá “th đuế,0.5581
89,63.jpg,mới hay tất cả chúng tôi đã được hai ông bà người tàu mua đi bán lại từ người khác như,ki hoa tết chốno đê đă doc oi 6n là siến 2u ni dị bến đo ngân fhe nh,0.5581
90,61.jpg,bật thứ ba là trong phần đề cập tới trách nhiệm của bà con đối với đất,lấy 114 ba. đc bưng ph2i ác cáp 46t t. nhu sửa ax cơ đố o6: đố,0.5571
14,3.jpg,cộng với lãi suất của ngân hàng theo thời điểm nộp tiền. lý do được phía,(ng @gyồt vs cuấ[ ợmh ngân đam đc to ac n®p 4% . p cíc được phía,0.5556
3,76.jpg,"người vẫn trốn tránh sự thật và đã làm lây bệnh cho người thân của họ "".","ng 95% thế t4d_ ax 6xt o« đờ la. 1e) vợ cho ngoài ta của ke,",0.5556
104,71.jpg,"ông hải đặt vấn đề : liệu vụ việc có "" chìm xuồng "" hay không, vì sao đến nay vẫn","ồ hà đời văn đð : tù vú vv¿ tc xxưm ""m2 ki, về sao öða m2 văn",0.5556
55,98.jpg,"nhặt ve chai... nuôi chồng đi kiện. ở cái xóm lao động nghèo thuộc phường bình chiểu, quận","nv vớ cáa ... xuới côn di ân l- đứng co xước phoờna, b#ä (hở quá",0.5556
146,52.jpg,đdv trực ban cho biết có ca cấp cứu đường tô hiến thành đang gọi.,đv tð& bao cho 4 vĩ c„ cấố « đuởng 78 4œ 7/254 #64 g%,0.5538
119,44.jpg,"dâng lên có chỗ ngập trên 2,5 m, với nhiều gia đình nghèo chỗ cao","c(ny đ é ch” vv4#p tên 2,6m với nhớ. an ưa rước œíš eao",0.5538
22,84.jpg,"các anh chị em ccv mỗi người một việc. bs hà chuẩn bị y cụ, đdv kim chi xách",+ đá ch mm cc một n mỗi vử. ê‹ +@` ch„zh bị v eăc „ 3bv ko chỉ }—,0.5526
119,3.jpg,"phí khác, còn một loại chi phí cho csgt được viết thành hàng rất rõ","hé v2 „ cen «8t áãx ch› /⁄ đc csgt add viết trí, jes4 xst x5",0.5522
65,55.jpg,"1 - 12 - 2003, chỉ còn ít lâu là tết nguyên đán, công ty chuộc ra, đưa trở lại","a25 -4065, ch sử 1e 02v z4 tả nguờn. an, của 1y chốc ta đan tố &",0.5513
29,30.jpg,"chị ngọc ánh, chủ tịch mặt trận tổ quốc của xã, còn cho tôi biết thêm","các t{ge nh, đi xái môi 6a tổ cv của xố, cờ (6 4& bố xhêu",0.5507
10,14.jpg,cũng gọi trực tiếp vào số máy của pv cho rằng việc anh em rượt đuổi và cho người truy tìm,tư ti về s2 máy cã 0u 2- vắng việc cnh cm out nxz eo nạ tne/ tác,0.5506
100,36.jpg,"cho chúng tôi quá giang cho biết ""giá chung theo "" luật "" ở tuyến đường","đè 0y {6t 4< g4 ch„ hút ""gì. chưng táo hạt” ổ tuyết đơn",0.5493
95,94.jpg,"thuận buồm xuôi gió. trong làng lặn, anh em đã phải lặng lẽ mang những cái tang...","thuận lò xu. gíe"" trong ^oàa ấểa j anh «m phai ma nhớ ưng",0.5488
92,5.jpg,"có tiền ăn, phải tự cứu nhau. chủ công trường không nhận lại vì hết việc.","có tên ốn, phức lệ ø¿u cháo. (hủ cửa ta kho ha xế 4; øœ.",0.5479
117,39.jpg,công sức xây dựng chắc chắn sẽ tồn tại và phát triển.,csn4 vớ xáu ảuâ chuc của. s tà tá và. ph44 xex,0.5472
106,19.jpg,"bị tấn công trọng thương, nhưng sau đó hải đã thay đổi lời khai.","n —_ công trơm #fơng , nhưng a2 ch #cgr đ ^~/ c6, _&` kí",0.5469
138,3.jpg,tại trạm 20 được các cơ quan chức năng ở đồng nai thống nhất chuyển sang xử lý nội bộ.,kế em 10 ảả cốt cả quan chốc nấu 9 bé na tội đối đun su xả tí rõ 09.,0.5465
26,11.jpg,"bốn khách mua dâm, nhưng trong cáo trạng không một dòng đề cập đến","k5 lí mau. do, ng trong, các lang kho, maf du, đe`coo©x",0.5455
86,93.jpg,"xây dựng và phát triển đội ngũ cb - cc có chất lượng chuyên môn cao,","xu đâu, và tết 4u, đội ngủ (b- có có đại (2/0) duy nội đe,",0.5441
13,61.jpg,"nghệ an) nằm trong số sáu người bị bắt, 19 ngày được chuộc ra khỏi tù.","mp ấn) nữm trng 6 s96 người kì bếế 4 ng “0n đac a„ 62c,",0.5429
16,38.jpg,"nhỏ, và chưa bao giờ được chính thức ra sân. nhưng đó không phải là thất","ni s ch đo giể được ch xước xe aôn . (xa để 1l, phé, tè ®at",0.5417
51,37.jpg,lính đã hi sinh nay vẫn chưa tìm thấy thân xác... nhưng những dòng nhật ký của anh là,"aócðð dể lù «ch noi vốn ehủc lâo đó, th xéc .. . những chống đứng chối bƒ ca ch (ä,",0.5412
149,52.jpg,"xách theo vali cấp cứu, đdv huệ đem chiếc băng ca đẩy vào nhà có nạn nhân.",xe tho vekl œu cá. tbv thứ đơn chư su cœ dàu mgo nhà cý nạn lê xxx,0.5405
21,8.jpg,"bên cạnh việc coi trọng nvơnn như những nhà đầu tư, một khía cạnh",ba canh độc e©ủ ưng mu ö6nm ng hô sa 1ư một lí cach,0.5385
81,58.jpg,làm chi. làm nhà vì thương người lận đận. từng sống trong căn nhà,"1x cà„,. (2k chỗ vì tung ngđc vấn a%n ¡ ng sa tr eg€e2h mà",0.5385
147,86.jpg,"chỉ có 10 tỉ đồng. liệu có tình trạng lơi lỏng, chủ quan trong xử phạt sau sea","cl s2 &0 k lan mp œ từnh than4 lén ng ) c gu txơng, x2 pha axa„ se^",0.5385
85,75.jpg,"11 - 1 - 2003, các hộ mua đất ở khu dân cư mới xuân hải đột ngột bị mời về huyện",4a -4—1y0% tac mua đất ẻ li. pn cá mới xu là d8! mối ñ mềr về ẩuvfa,0.5375
130,1.jpg,"lịch này sẽ tổ chức các lễ hội, như đêm rằm phố cổ mỗi tuần một lần","(„). «ay cếẽ tế diứ có (š tạ nảu đốm. nấm, phố cổ mộc tuôn. nộp đò",0.5373
141,87.jpg,thân của họ mỗi khi có dịp viếng mộ cũng thấy an lòng.,"tấn cù lọ nổi khi có đp s6 c2 tháƒ «eo là,",0.537
114,33.jpg,"như cùng cực. và trên hết, nghi vấn về "" một âm mưu tống tiền "" mà một bài báo gán","na cưng, cực - veo 4⁄/\ 4t, nghệ vi đf2` ` mốc ên màu 2ổng tc4\`""' mở một bức số",0.5366
108,45.jpg,là những nơi tập trung ăn nhậu rầm rộ nhất. thú rừng ở các làng nướng,đã nhun( mi bà 15664 en nhều hến x6 nh . thả mơ ở các my _,0.5362
92,67.jpg,", sách tập cũ các loại. trong một cuốn sách cũ chợt rơi ra tấm thẻ sinh viên của một","i6 2h #ăh cá các t4. troa mít cuối €2. cố vẫn (œ va1ếm nhỉ 6ná v0, cóả mẹi",0.5357
64,25.jpg,""" âm mưu tống tiền "" của anh, người cha già đã 80 tuổi ở tận thôn đông,","""đầm nu2c t60 tưy” tua dính, người cha. ạtố đá toluốt 6 ân hứa đứn",0.5352
113,87.jpg,"các nước, may nhờ một người vn che chở đã đóng tiền để qua được các vòng.","cac mướu „ tư, đihò một xgðn. vn đc đủ kể dung ki để ga đước œ 0œ,",0.5342
85,89.jpg,"có vị trí chiến lược quan trọng : nối liền thái bình dương với ấn độ dương,","&ˆ 4 kí cố, ausy quốc keo: vết đốn thói hành dböểng vật ía đề dưỡng,",0.5333
24,95.jpg,"ở tận thôn đông, xã đào viên, huyện quế võ (bắc ninh) nhắn tin","ở xân xi6n @ớng, ơđă ào vn, ñ&&p quế vốc đé na ) sêš 2n",0.5323
138,26.jpg,"quẫn gần như cùng cực. và trên hết, nghi vấn về "" một âm mưu tống tiền "" mà một","quấn qồa d2 cứng c&.. đã xứ ấối, nglt số <ể "" ai ân mắu 48g xưh"" mở mới",0.5316
67,54.jpg,"nhân dân tỉnh bình dương. theo tìm hiểu của chúng tôi, ngoài ông","nhân di bài bi, dưỡng . “theo tử k;6{, cửa, ch ca 0 ngềe ty",0.5312
45,11.jpg,trên các công văn xin vay tiền của lã thị kim oanh.,xmô céóc c2) tnn xâm vối th cäa 1. tế kim a4 _,0.5294
67,87.jpg,nghiện tập trung.,6⁄4. tấp tung,0.5294
136,76.jpg,đại kiện báo pháp luật (tp.hcm) * luật sư bảo vệ quyền lợi báo pháp luật,"ái kế kế nh liệt (t2.rcm) * lui: sử bá về dep lạ, kếí 0é lake",0.5278
42,18.jpg,"đây gọi là johor, 61 người chúng tôi được đổ xuống một căngtin chật hẹp, không có ông chủ, cũng","d8 an l§ j0h¿r_ 0 người chuế tế zuẳ 2ÿ xu một eấgytìn hệt heo , khôa « la đứ, gáy",0.5263
26,25.jpg,đdv kim chi tiêm một mũi thuốc thông tiểu.,"®dvv kim cơ si, mai mau su ti hóng t2,",0.5238
148,75.jpg,chúng tôi đang yêu cầu công ty sanofi synthelabo giải trình lý do,"chứng đô2 đơn yếu số côm, 4ð $owope tạdiako quá. 4nh 4ý ds",0.5231
7,70.jpg,"tôi đã cấp cứu kịp thời nên chồng chị qua khỏi cơn nguy kịch "". tôi","tềc 2ä cặp «4 ấm ắc nấn cha côe quá hội cản nay &yó"" ta",0.5224
80,99.jpg,"nghiệp bảo vệ nền độc lập dân tộc và xây dựng chủ nghĩa xã hội, có liên quan trực tiếp đến","""a9p ko vệ nến 29c tập đóp độc về 6 đứng chỗ vutuố xx &) c kê quan sức hai",0.5222
16,55.jpg,"việt tại nước sở tại. - trước hết, đây là lần đầu tiên một nghị quyết","vật tị vuố s2 tụ. -dước aốt, dâu đề lon 26) t9y wer ng q6",0.5217
81,39.jpg,"ngạc nhiên khi đến nhận lại một cặp hồ sơ : "" tôi đã bị mất nó khi công tác",ngọc nac 1h đốn no ấm một cản xổ kè; “ tô để b‹ mái nế 114 chí,0.52
11,24.jpg,"còn lại được đưa một ít tiền ăn và những lời hứa. và ngày về chiều 23 - 3 - 2004,",cơn tài được đưa mới ¡í tên đn 0đ nấm ñ „ñ¿ . (& n4 œ` ch. 23-3.,0.5185
32,77.jpg,"chiều 24 - 3, bộ trưởng bộ nông nghiệp và phát triển nông thôn (nn & ptnt) lê huy","ø1 0 8, bệ. kudeq hè nô nhập và phái 14t nộ thôn (nd ptntờ lu",0.5185
138,77.jpg,bây giờ lang thang ở đâu; vợ chồng mai văn lắm lục đục với nhau vì,báu c 1ena 1fena 9 đủ „ vẻ chôàa kc voi lêèm uc đục với ni. 4`,0.5152
132,5.jpg,"xách theo vali cấp cứu, đdv huệ đem chiếc băng ca đẩy vào nhà có nạn",xe 1íko xa cớ đó “90v tuệ duc bàn ( đai vào nhà cể nến,0.5147
64,66.jpg,định rõ mỗi cơ quan có trách nhiệm gì để thực tế hóa chính sách. dựa vào,du) aở kết dì quan có ch kián gì để vùc t7 jeé c1. a«h. lào,0.5139
76,17.jpg,"động tiếp tục bị bán tứ tán. các ông chủ chặn xe chở lao động vn giành nhau người,","lụca vu bóc bệ bến kế bến. cếu ông 0u” cán xe dở đáo động vệ nam giò cứ,",0.5122
10,82.jpg,"du lịch miền trung như dự án trung tâm thông tin du lịch, phát triển bãi đậu đổ xe","l„ {dị nle tuy vđu để ơn tum tâm đông tín da 6đ , g4 trên. bút, đâu đã xe",0.5122
7,48.jpg,"được. từ nhỏ cậu đã nuôi ước mơ trở thành cầu thủ bóng đá. sau bao nỗ lực khổ luyện, cậu","ð đóc. tử nh cu để 005: ắc mở th ai. cau t2 b0 để. seo bao 9 đức 4h72 4/72, c8u,",0.5114
2,52.jpg,cùng chiếc xe gắn máy đã bị lọt xuống một cái hố giữa trời đêm tối đen. lật lại vụ án csgt,"e4 chut ke 4ê neá ¿ở 6, áot xuống not cót ma giờn tróc đâm đờý ùn . lết ác ởu c4 cs6t",0.5111
26,68.jpg,hợp tác nếu dịch vụ ra đời. nhặt và trả đã đủ để vui.,"#%p tat ni để vụ 40 ji. nđấ vì tá đ dì # vu,",0.5094
3,50.jpg,may mắn cũng đang chịu đựng đau thương không ít. tôi đến khi các y sĩ ở,"de tốn củủg đam, chủ đụng đơn ống 2 hớng ở lái đấm ât cơc q epở",0.507
29,17.jpg,"ngã tư đường ray xe lửa và đoạn đến trạm kiểm soát, hàng ôtô vẫn tiếp tục","vẹä 1v va, hay xe đì~ ơ% đoạn đối tren in ao<+, khu ©16 06v “iếp tục",0.5068
101,28.jpg,"liên cảng a5 từ hội đồng này, tuy nhiên sau khi cùng viện kiểm sát nhân dân","ca cớa. r5 đùhộ: đâu này , tựa nh seu bo củng văn kiến gó, nắn 2l,",0.5067
