folder,image,ground_truth,prediction,cer_score
33,9.jpg,họ không có một đồng tiền lương nào trong những ngày vất vả nơi xứ lạ.,ho. không có một trong tiện lương nào trong những ng弯 vait vả noi xu là.,0.1857
87,59.jpg,"100.000 đ, qua đoạn dầu giây dính 200.000 đ, đến giá rai - xuân lộc bị thu tiếp 100.000","100.000 t, quen taoan dai giay dinh 200.000 t, dien giá rai - xuân lộc bí thư tiếp 100.000",0.1839
148,77.jpg,"trong đó có 2 quần đảo hoàng sa, trường sa và 2.577 đảo lớn,","trong đó có 2 quân dao hoàng sa, trung sa và 2.57 j dao lôn ,",0.1833
95,6.jpg,cũng không rõ. chỉ còn vợ chồng anh cùng bốn người khác trong nhóm công,cung không ra. chi cón vó chông anh cung bổní nguibi khác trong nhóm cóng,0.1831
107,51.jpg,"cả xe hơi. trước đây, ông và vợ tên là hoa vừa đứng ra thu gom hàng vừa","cà xe hội. trước đây, công và vδ tên là now vña tùng la thuw gow hàng vña",0.1831
108,34.jpg,anh muốn chúng tôi mang xuống tận nhà hàng thì thêm mỗi ký 5.000 đ tiền,ank muôn chuing tội mang suíng tôn nhà hàng thì them môi kg 5.000 t tien,0.1831
146,2.jpg,từ 12 g khuya 13 đến rạng sáng 14 họ đã tìm được xác 19 người. đau,tu` 12g khuya 13 đến rang sdng 14 họ đã tìm duoc xác 19 nguồn. dau,0.1818
117,51.jpg,đồng nvơnn.,đồng nvo'nn.,0.1818
65,29.jpg,cố gượng dậy được. chỉ một phút sau tôi đã nhận ra cả trại bị cuốn,củ quảng dày được. chi một phút sau tôi đã nh�n ra ca² trai bi cuồn,0.1818
139,92.jpg,"khẳng định mình. đó là ý nghĩa vẹn nguyên của các kỳ thi, và cũng là bản chất","khàng định mùnh. do la ý nghĩa vẽ nquyên eua các ky thi, và cung la bán chất",0.1818
82,100.jpg,ba giờ hẹn.,ba gid hen.,0.1818
41,40.png,hoa nở trước hiên nhà.,hoa nó truióc hiên nhà.,0.1818
13,86.jpg,"hà nội : 98% - 100% người nghiện tái nghiện. phát biểu tại hội nghị sơ kết ba năm công tác phòng chống ma túy,","11a nội : 98% - 100% ngữ di nghiên tái nghiên. phát biêu lai hội nghi so kết ba nám công tái phông chóng mậtuy,",0.1818
7,44.jpg,"bị công ty biến thành những người bất hợp pháp. quả thật, chúng tôi đang","bị cóng ty biei thành những ngữ bait hép pháp. quá thật, chúng tài dạng",0.1806
109,89.jpg,"xuân hải, huyện sông cầu, tỉnh phú yên.","xuân hài, huyen song cài, tính phú yên .",0.1795
36,67.jpg,sẽ tổ chức phố đi bộ tại hội an. chủ tịch ubnd tỉnh quảng nam nguyễn xuân phúc,sét tó chúic phổ́ di bổ tai hội an. chủ tịch ubnd tính quảng nam nguyễn xuan phước,0.1795
148,79.jpg,"nguyễn khắc trường (27 tuổi), thủy thủ, một trong hai trường hợp bị","nguyễn khắc truđng (d7 tuần), thuyết thư, một trong hai truđng hợp bi",0.1791
80,5.jpg,"không có sự hợp tác, tin cậy..., mệt mỏi từ hai phía "". không tiền bạc, sức khỏe vơi","không có sự hợp tác, tin cayout ..., một moi tui hai phía"". không tiện bác, sửc khoe với",0.1786
2,58.jpg,"đó là kết quả hoàn hảo trong công việc, sự chính xác đến từng chi tiết? hay đó là cách nói","đó là kết quả herein has trong công việc, nếu chính xác định tùng chì tiet? hay đó là cach nó.",0.1778
58,83.jpg,"nghe chị nguyễn thị tuyết mai, trưởng khoa cấp cứu ngoại viện (ccnv), phân tích","nghe dui nguyen thi tuyết mai, trưởng bhoa cáp của ngoa viên (ccnv), phạm tích",0.1772
52,82.jpg,có khoán tham dự.,@ó khoán tham duì.,0.1765
22,23.jpg,"đã ố vàng. cuốn nhật ký của một người lính trẻ, anh là nguyễn kỳ sơn. đồng đội anh đã","địa o vang - cuồn nhật ký eua một người lính trè, anh là nguyễn kỹ sơn, đông đài anh đạ",0.1765
67,87.jpg,nghiện tập trung.,nghien tạp trung,0.1765
47,91.jpg,tỏa khắp căn nhà.,toa kháp con nhà.,0.1765
103,77.jpg,"tặng anh trương xuân đại 150.000 đồng, một cô gái tên nhung ở tân bình gửi","jang anh truông xuân dài 150.000 dòng, một cố gái tên nhung² ở tân bịnhgái",0.1757
36,100.jpg,các loại xe không dừng ở các trạm bán vé đặt rải rác suốt,các loài xe không dùng 3' các tram bán ve tật rai rác suót,0.1754
139,9.jpg,nghị quảng nam triển khai nhanh 10 dự án do ica đề xuất trong phát triển du lịch,nghi quảng nam trieu khai nhanh 10 dui an do ica để scudit trong phát trieu du lich,0.175
106,77.jpg,nghèo và tìm ra những yếu tố làm nên thành công này. trường hợp,rgheo và tìm ra những yên to lai nên thoirh công nay. trường hợp,0.1746
114,54.jpg,"có lặn tiếp được không? "". thợ lặn đồng thanh : "" cứ trong vòng 12 giờ có hàng là lặn, kể cả","có lán tiếp được không ?"". thể lán tổng thành !"" cú trong vòng 12 g[id có hàng là lán, kẻ có",0.1739
34,8.jpg,"nên khi có biến động, không dn nào dám mở rộng quy mô, phát triển sản","nên khi co biên otông, không dn nào dlám mô lông quy mô, phát trên sân",0.1739
32,79.jpg,thực hiện thông báo 904 / tb - ub ngày 15 - 12 - 2003 của ubnd tỉnh phú yên,thực hiện thông bao 904/ tb-ub ngày 15-12-2003 của ubnid tính phủ yeân,0.1733
105,39.jpg,"ở tp.hcm, chúng tôi làm việc trực tiếp với đại diện công ty bitocimex. giám","tai tp.hcm, chuíng tài pâm việc trúc tiếp với dai diên công ty bitocimex. giam",0.1733
20,98.jpg,"với châu âu, châu úc với trung đông. giao lưu quốc tế thuận lợi, phát triển","với châu anh, châu véc với trung đông. giao hình quốc hệ thuần loi, phát triển",0.1733
104,71.jpg,"ông hải đặt vấn đề : liệu vụ việc có "" chìm xuồng "" hay không, vì sao đến nay vẫn","ịng hai đắt vân đeit: liêu vu việc co"" chìm xuàng"" hay không, vì sao đến nay vân",0.1728
146,14.png,"gạo là nguồn tinh bột chính trong khẩu phần ăn của người việt và nhiều nước châu á. tuy nhiên, không phải tất cả các loại gạo đều tạo ra phản ứng đường huyết giống nhau sau khi ăn.","gảo là nguồn tinh bột chính trong kháiuanăn của nguồn viett và nhiều nuóc châu á. tuy nhiên, không phải tát cà các loại gao để tao ra ph�n úng duông huyett gióngnhau sau khiăn.",0.1722
54,31.jpg,"bán cây cho ông dùng cất nhà tình thương, bán đúng giá coi không đặng,","bán cây cho ông dung cát nhà tính thuáng, ban dung gia coi chông dạng,",0.1714
75,92.jpg,xoay quanh việc có nên cho phép thu phí cầu bình triệu 2 khi dự án còn,xoay quanh việc co' nên cho phép thm phi' cài binh triên 2 khi dữ án côn,0.1714
135,62.jpg,"đối với những đơn vị kinh doanh để xe lấn chiếm lòng lề đường, sau ba lần vi","đối với nhữngdon vi kinh doanh để ore lân chiếm lông lê duông, sau ba lân vi",0.1711
10,82.jpg,"du lịch miền trung như dự án trung tâm thông tin du lịch, phát triển bãi đậu đổ xe","du lich mien trung nhui du án trung tâm thông tin du lich , phát trên bài dấu dỗ xe",0.1707
95,94.jpg,"thuận buồm xuôi gió. trong làng lặn, anh em đã phải lặng lẽ mang những cái tang...","thuận buồn xuôi gió. trong lòng лấn, anh em phai láng le mong nhưng coi tàng...",0.1707
134,41.jpg,"hàng hóa là sản phẩm của lao động, có thể thỏa mãn các nhu cầu nào đó của con người thông qua trao đổi, mua bán.","hàng hóa là săn phạm cừa lao dông, có thể thòa mân nhu câu nào dό cừa con nguòi thông qua trao dôi, mua bán.",0.1696
92,2.jpg,"mẹ thích nhân ngày 8 - 3. món canh có thể hơi mặn, món cá sốt đáng lẽ phải có","me thích nhân ngày 8-3. món eanh cố thể hơi m�n, món cái sát dạng le phai cí",0.1688
93,48.jpg,nguyên,nguyen,0.1667
46,85.jpg,nguyên,nguyễn,0.1667
34,81.jpg,khuyến,khuyế,0.1667
122,27.jpg,chuyển,chuyen,0.1667
93,60.jpg,khoáng,khóáng,0.1667
96,4.jpg,chuồng,chuong,0.1667
147,10.jpg,chuyện,chuyen,0.1667
41,15.jpg,nguyên,nguyen,0.1667
134,23.jpg,nguyên,nguyen,0.1667
79,88.jpg,chuyên,chuyen,0.1667
72,34.jpg,nguyên,nguyễn,0.1667
6,86.jpg,nguyên,nguyễn,0.1667
36,45.jpg,chuyên,chuyen,0.1667
55,21.jpg,"trãi, quận 1 cũng nổi tiếng bán hàng độc). quán luôn thu hút khách","trắc , quân 1 cưng noi tieng bán hang dơ ). quán luôn thu hút khách",0.1667
27,5.jpg,chuyển,chuyen,0.1667
51,42.jpg,phương,phường,0.1667
22,96.jpg,nghiệp,nghiêp,0.1667
124,34.jpg,trương,trường,0.1667
59,86.jpg,nghiệp,nghiêp,0.1667
40,48.jpg,khuyến,khuyen,0.1667
59,35.jpg,nghiện,nghiên,0.1667
77,29.jpg,nước ta giáp với biển đông ở hai phía đông và nam. vùng biển việt nam là,nước tev qiaáp vdi biên đông ở hai phi'a đông vã nam. vang biên việt nam la,0.1667
36,82.jpg,chuyện,chuyen,0.1667
139,70.jpg,chuyên,huyên,0.1667
119,51.jpg,chuyển,chuyen,0.1667
6,92.jpg,chuyển,chuyèn,0.1667
55,29.jpg,thuyền,thuyên,0.1667
51,27.jpg,chuyện,chuyen,0.1667
3,97.jpg,nghiệp,nghiêp,0.1667
129,37.jpg,nguyên,nguyen,0.1667
97,76.jpg,nghiệp,nghiêp,0.1667
12,10.jpg,nguyên,nguyễn,0.1667
42,31.jpg,trương,trường,0.1667
12,31.jpg,nguyên,nguyễn,0.1667
45,73.jpg,nguyên,nguyễn,0.1667
82,21.jpg,bêtông,bê tông,0.1667
134,64.jpg,chuyên,chuyen,0.1667
8,76.jpg,nguyên,nguyễn,0.1667
40,11.jpg,nguyễn,nguyen,0.1667
49,89.jpg,nguyên,nguyễn,0.1667
60,36.jpg,nguyện,nguyễn,0.1667
101,44.jpg,chuyện,chuyen,0.1667
1,52.jpg,nguyên,nguyễn,0.1667
108,17.jpg,nguyện,nguyễn,0.1667
94,38.jpg,thuyền,thuyên,0.1667
124,5.jpg,nguyên,nguyễn,0.1667
96,77.jpg,khoảng,khoàng,0.1667
36,24.jpg,nguyên,nguyen,0.1667
140,81.jpg,nghiện,nghiên,0.1667
6,32.jpg,khoảng,khoàng,0.1667
53,51.jpg,"các chương trình của địa phương như làm cầu, đường giao thông nông","cái chương trình của địa phương như làm cài , türóng giau thông móng",0.1667
68,82.jpg,nguyên,nguyen,0.1667
64,3.jpg,nguyễn,nguyen,0.1667
84,72.jpg,nghiệp,nghiêp,0.1667
84,62.jpg,thoáng,thoang,0.1667
120,16.jpg,phương,phường,0.1667
130,10.jpg,chuyển đi gửi tạm ở một công ty môi giới. chúng tôi cầu cứu các nơi nhưng,chuyen di gui tam ở một công ty môi giác. chúng tôi cân cún các ndị nhưng,0.1644
104,96.jpg,"hệ thống các nhà phân phối, nhất là khâu bán buôn nhằm hạn chế kinh","hê thông các nhà phàn phổ , nhật là châu bán buồn nhạm han ché kinh",0.1642
36,26.jpg,"chính phủ, còn phải chờ chính phủ cho phép "", không phải sự thể hiện","chính phủ, công phải cho chính phủ cho phép ""; không phải so? thế’hịng",0.1618
46,15.jpg,"giá trị sử dụng chỉ được thực hiện trong việc sử dụng hay tiêu  dùng. nền sản xuất càng phát triển, khoa học - công nghệ càng hiện đại, càng giúp con người phát hiện thêm các giá trị sử dụng của sản phẩm.","giá tri sù dung chi duoc thuc hiên trong viêc sù dung hay tiêu dùng. nên sán xuát càng phát triên, khoa hoc - cóng nghe càng hiên dai, càng giúp con nguroi phát hiên thêm các giá trì sù dung cúa sán phạm.",0.1618
135,40.jpg,"hoàn trả vốn gốc và lãi là ngày 31 - 12 - 2004, công ty cấp nước tp được ủy quyền","hoàn trả vốn gốc và lại lái ngay 31-12-2004, công ty cấp nước tp được uy quý pén",0.1605
86,69.jpg,"bằng các hoạt động, dịch vụ của mình, tự nó sẽ nuôi nó. nhân lực không nằm trong biên chế được","bảng các hoạt động, dich vụ của mình, tui nó số nuồn nó. nh�n luc c không năm trong biên chế duếc",0.1596
133,77.jpg,"trong đó có 2 quần đảo hoàng sa, trường sa và 2.577 đảo lớn, nhỏ, gần","trong đó có 2 quân dio hoàng sa, truong sa và 2.577 dio lon, nhé, qàn",0.1594
36,12.jpg,nước sạch cho 85% dân số vào năm 2010 và cho 100% dân số vào năm 2020,mịnc sánh cho 85% đâm sổ vào năm 2010 và cho 100% đâm sổ vào năm 2020,0.1594
89,59.jpg,chức năng nhận thức,chúc năng nh�n thúc,0.1579
60,21.jpg,chức năng thực tiễn,chúc năng thức tiên,0.1579
45,11.jpg,trên các công văn xin vay tiền của lã thị kim oanh.,thên các công văn xin vay tiện của ha^2 thi kim danh.,0.1569
9,40.jpg,"ban phòng chống aids quốc gia, đưa ra một lý thuyết quản lý mà ông gọi là mang tính","van phòng chirurg aids quốc gia, đìn ra một lý thuyệt quan lý mã ông.go! là mang tính",0.1566
12,5.jpg,tục hành chính để làm lại. lại đi tìm việc. đọc chán những thông,tuc hành chính để làm lại. lai dì tìm việc. doc chán nhui ig thông,0.1562
36,41.png,nhiều người chọn thể thao để giảm căng thẳng.,nhiều nguovi chon thể thao để qiam căng thàng.,0.1556
33,7.jpg,"trong năm nay, chi hội sẽ thực hiện một số kế hoạch làm từ","trong năm nay, chị hội sẽ thực hiện một số kĩ thuật làm thư",0.1552
104,57.png,"để đảm bảo trật tự, an toàn giao thông, tạo thuận lợi cho nhân dân đi lại dịp tết nguyên đán năm 2026 trong thời gian đang đầu tư các trạm dừng nghỉ, cục đường bộ cung cấp thông tin vị trí các trạm dừng nghỉ.","để đàm bào trát tư, an toàn giao thông, táo thuân lội cho nhàn dân dì lại dip tёт nguyên dán năm 2026 trong thời gian dạng dâu tur các tràm dùng nghì, cục duòng bố cung cáp thông tin vì trí các tràm dùng nghì.",0.1538
66,56.jpg,gác lại âu lo,"gác lai
âu lo",0.1538
115,56.jpg,"quản lý lao động và chuyên gia tại malaysia (ở kuala lumpur), đói và khát, ngủ","quân lí lao dòng và chuyển qua tai malaysia (ở kuala lumpur), dón và khát, ngui",0.1538
69,59.jpg,ngày thứ ba phúc thẩm vụ án lã thị kim oanh : bộ trưởng ra tòa làm nhân chứng.,"ngân thu ba phúc thẩm vụ án la thị kim danh: bộ trưởng ra toa lâm nh�n chuíng,",0.1538
122,63.jpg,ngân hàng dữ liệu giá thuốc (giá thuốc cùng loại ở nước trong khu,ngân hàng duì liên qiá thuốc (qiá thuốc cùng lrai ở núíc trong khu,0.1538
136,76.jpg,đại kiện báo pháp luật (tp.hcm) * luật sư bảo vệ quyền lợi báo pháp luật,dai kiên bao pháp luật (tp.hcm) * luật sử bao về quyên lạc bao pháp luật,0.1528
112,79.jpg,"nhỏ, và chưa bao giờ được chính thức ra sân. nhưng đó không phải là thất","nho², và chìa bao gì đức chính thư ra sân. nhưng đó không phải là thái",0.1528
79,37.jpg,"lấy mẫu, tức thanh tra không toàn diện cả công trình, nên cũng không thể","lây m莞, trúc thanh tra không toàn diên ca công trinh, nên cưng không thê'",0.1528
112,60.jpg,"tuy nhiên, hđxx vẫn quyết định công bố công khai băng ghi hình và biên bản cuộc","tuy nhien, hdxx văn quyet dịnh cóng bs cóng bahai bảng ghi hình và biên bản cuốc",0.1519
83,68.jpg,"người nhiễm hiv mới được phát hiện, nâng tổng số người nhiễm đã được phát","người nhiệt hiv mới được phai hiêm, nâng tổng số người nhiệt để được phai",0.1507
43,42.png,xã hội cần giáo dục.,xã hôi cân giáo duc.,0.15
74,13.jpg,""" lạ là khi tôi đề nghị phân cấp, mấy anh tổng công ty nghe phân cấp là... chạy "" - ông","""lạ là khi tôi để nghi phân cáp, máy anh tóng cóng ty nghe phân cáp là ... cháy""- óng",0.1494
94,76.jpg,chuyển được một xác. 40 km từ bãi phước thành ra đây phải đi suốt một ngày,chuyển được một xác . 40km từ bài lhuoc thành ra tay phải di suot một ngay,0.1486
81,90.jpg,"mình cũng phải ráng. toàn là người cùng quê, cùng vì áo cơm cuộc sống mà đem thân","mình cưng phài ráng. toàn là người cùng quê, cùng vìáo cóm encode sông mà dem thàn",0.1481
73,51.jpg,"chăng đó là kết quả hoàn hảo trong công việc, sự chính xác đến từng chi tiết? hay","chẳng do' là kết qua hoàn hác trong công việc, sap chính xác đếntring chi tiết? hay",0.1481
9,93.png,"ông nguyễn văn dũng cũng khẳng định sẽ phát triển mạnh mẽ dịch vụ tài chính, ngân hàng bằng các giải pháp thúc đẩy phát triển nhanh các hình thức mua sắm hiện đại, thông minh, ứng dụng điện tử; tập trung thực hiện định hướng mục tiêu phát triển trung tâm tài chính quốc tế","ỏng nguyên văn dũng cung kháng dịnh sẽ phát triên manh mẽ dích vú tải chinh, ngân hàng bàng các giài pháp thúc dây phát triên nhanh các hìn thúc mua sâm hiên dai, thông minh, ung dây diên tù; táp trung thúc hiên dịnh huóng muc tiêu phát triên trung tàm tài chính quóc tê",0.1471
90,94.jpg,phức tạp. đặc biệt là tình huống kẹt xe ngay trên đường ray trong thời điểm,phê tạp. đặc biệt là tình huông kết xe ngay trôn dững ray trong thời gian,0.1467
88,44.jpg,diện tích trên 1 triệu km2 (gấp 3 diện tích đất liền : 1 triệu km2 / 330.000 km2).,diên tích trên 1 trieu km² (gap 3 diên tích đät liên: 1 trieu km² / 330.000 km²),0.1463
120,98.jpg,"lúc đó khoảng 23 g 30, đa số anh em còn thức vì một số vừa xem","lúc đó khoáng 23 g 30, đã sô anh em còn thúc vì một sô' vurà xem",0.1452
19,69.jpg,", châu á với châu âu, châu úc với trung đông. giao lưu quốc tế",", châu a' với châu au, châu uc với trung dông. giao luận quốc tả",0.1452
47,82.jpg,"ngành tp, chủ tịch ubnd tp.hcm lê thanh hải đã đề nghị công an tp.hcm","ngành tp, chu'tich ubnd tp.hcm lô thanh hau đả dẻ nghi công an tp.hcm",0.1449
136,93.jpg,nước ta giáp với biển đông ở hai phía đông và nam. vùng biển việt nam,nước ta gláp với brien đông o hai phiá đông vã nam. vuing biên việt nam,0.1449
128,99.jpg,căngtin,căng tin,0.1429
26,25.jpg,đdv kim chi tiêm một mũi thuốc thông tiểu.,dv kim chi tiếp một mũi thuoc thông tin².,0.1429
139,54.jpg,a4 là tâm sự của 17 con người sau 206 ngày,a4 là tâm số của 17 con ngữ bố sau 206 ngây,0.1429
125,54.jpg,"trong quá trình phát triển vừa qua, các dn sản xuất không qua hệ thống","thong qua trình phát triên vria qua , các dn sâm xuát không qua hệ thông",0.1429
68,68.jpg,nghiêng,nghieng,0.1429
35,22.jpg,"trong năm nay, chi hội sẽ thực hiện một số kế hoạch làm từ thiện như :","trong năm nay, chi hơi sẽ thực hiện một fói ke hoạch làm tả thưởng như:",0.1429
73,4.jpg,"pháp lý của công dân vn, ví dụ như các hiệp định lãnh sự, hiệp định hỗ","pháp lý của công đàm vn, ví du nhui các hiệp định lành su!, hiệp định ho",0.1429
139,34.jpg,"giảm nghèo nông thôn "". các trường hợp nghiên cứu này sẽ được trình bày","qiàm ngheo nông thôn."" các tuếng hấp nghiên cứu nay sẽ được trình bày",0.1408
54,7.jpg,thế nào? ông lịch thông tin 16 chương trình phát triển các ngành,thé nāo ? ông lich thông tin 16 chuông trinh phát triên các ngânh,0.1406
31,83.jpg,17 - 3 - 2004 đã ra trình diện tại cơ quan công an. vụ việc đang,17-3-2004 đã ra trình diên tài có quan công an. vu việc dang,0.1406
83,9.jpg,"khu dân cư mới xuân hải, gây nên kiện cáo kéo dài.","khu dân cu môi xuân hái, gây nên kuen cao keo dài.",0.14
43,21.jpg,"cao hơn khi xuất khẩu đi một số nơi trong khu vực như hong kong và campuchia "".","cao hèn hhi xuất khau di một số nài trong hhu việc nhui hong kong và campuchia"".",0.1392
64,66.jpg,định rõ mỗi cơ quan có trách nhiệm gì để thực tế hóa chính sách. dựa vào,định rỗ mối có quan có trách nhiệm gi đề thực té hod chính sách. dída vào,0.1389
16,38.jpg,"nhỏ, và chưa bao giờ được chính thức ra sân. nhưng đó không phải là thất","nhở, và chuła bao gió shúc chính shúc ra sân. nhưng đó không phái là thất",0.1389
132,100.jpg,"trong đó có 2 quần đảo hoàng sa, trường sa và 2.577 đảo lớn, nhỏ,","trong đó có 2 quân táo hoàng sa, trường sa vrà 2.577 táo cón, nhô,",0.1385
135,94.jpg,17 lao động trở về từ malaysia vì không có việc làm. tại công ty thương mại xuất,17 lao dông tổ vê tư malaysia vi không có việc làm. tai công ty thưông mai xuát,0.1375
107,6.jpg,"của các kỳ thi, và cũng là bản chất của thành công.","cua cac ki thi, và cung là bạn chất cua thành công .",0.1373
