folder,image,ground_truth,prediction,cer_score,confidence
19,17.jpg,tôi,thi,0.3333,0.4364
18,26.jpg,một,mat,0.3333,0.6642
18,29.jpg,lớn,lon,0.3333,0.6187
129,4.jpg,thẻ,the,0.3333,0.9307
19,56.jpg,của,cna,0.3333,0.8464
19,62.jpg,xét,xt,0.3333,0.6174
19,68.jpg,nhu,whu,0.3333,0.7617
139,30.jpg,cấp,cap,0.3333,0.719
139,36.jpg,lui,tui,0.3333,0.557
139,37.jpg,hai,hoi,0.3333,0.5875
18,97.jpg,vậy,v&y,0.3333,0.9135
18,99.jpg,cua,cma,0.3333,0.7587
18,44.jpg,bàn,ban,0.3333,0.58
102,79.jpg,quý,qut,0.3333,0.3716
48,100.jpg,của,cua,0.3333,0.8085
139,14.jpg,nên,nen,0.3333,0.8001
139,23.jpg,rào,rao,0.3333,0.8096
139,25.jpg,thư,thu,0.3333,0.9115
139,42.jpg,của,cua,0.3333,0.8317
139,61.jpg,gây,gay,0.3333,0.9548
2,22.jpg,còn,con,0.3333,0.8499
117,63.jpg,làm,lam,0.3333,0.9372
129,49.jpg,cho,ho,0.3333,0.7422
48,62.jpg,món,mon,0.3333,0.956
48,69.jpg,tục,tnc,0.3333,0.9111
48,70.jpg,vạn,van,0.3333,0.9881
139,28.jpg,rất,rat,0.3333,0.9416
129,24.jpg,một,mot,0.3333,0.906
129,35.jpg,lấy,lay,0.3333,0.5245
139,63.jpg,thứ,the,0.3333,0.8312
2,41.jpg,vật,vat,0.3333,0.751
117,80.jpg,năm,nam,0.3333,0.9773
18,71.jpg,lại,lni,0.3333,0.7146
18,87.jpg,thế,tht,0.3333,0.5612
144,90.jpg,hơn,han,0.3333,0.7515
144,96.jpg,dập,dap,0.3333,0.8363
19,1.jpg,thợ,the,0.3333,0.6512
117,43.jpg,bất,bat,0.3333,0.8849
144,57.jpg,tra,tha,0.3333,0.9797
19,37.jpg,mọi,moi,0.3333,0.9405
2,85.jpg,của,cua,0.3333,0.5347
2,87.jpg,ông,ong,0.3333,0.9581
117,54.jpg,vấn,v&n,0.3333,0.7739
117,61.jpg,mật,mat,0.3333,0.6996
117,33.jpg,lại,lai,0.3333,0.8489
117,34.jpg,nhà,nha,0.3333,0.8773
144,55.jpg,thế,the,0.3333,0.6348
99,5.jpg,góp,g6p,0.3333,0.8077
99,4.jpg,mại,mai,0.3333,0.9818
6,7.jpg,bản,b&n,0.3333,0.8878
99,25.jpg,tra,ta,0.3333,0.6407
99,20.jpg,như,nhu,0.3333,0.7492
43,72.jpg,tra,tha,0.3333,0.9748
43,71.jpg,thị,thi,0.3333,0.9139
99,32.jpg,lắm,lam,0.3333,0.72
6,17.jpg,tật,t&t,0.3333,0.7456
43,95.jpg,gái,gai,0.3333,0.3206
43,89.jpg,thì,th,0.3333,0.9583
43,87.jpg,nhà,nha,0.3333,0.8418
6,30.jpg,thì,the,0.3333,0.7422
58,23.jpg,bầm,bam,0.3333,0.9006
58,14.jpg,lúc,luc,0.3333,0.8423
49,22.jpg,tân,tan,0.3333,0.9627
142,31.jpg,bàn,ban,0.3333,0.9522
142,90.jpg,còn,con,0.3333,0.5128
142,93.jpg,tại,tai,0.3333,0.8091
23,60.jpg,gần,gan,0.3333,0.9162
14,83.jpg,cáo,cao,0.3333,0.797
14,91.jpg,lấy,liy,0.3333,0.6607
14,92.jpg,của,cua,0.3333,0.8236
58,12.jpg,usd,usp,0.3333,0.8155
64,8.jpg,qui,qu,0.3333,0.9073
64,16.jpg,yên,yen,0.3333,0.8227
142,32.jpg,thì,thi,0.3333,0.8761
142,38.jpg,thủ,thi,0.3333,0.9047
43,73.jpg,trả,tra,0.3333,0.8602
43,74.jpg,khi,hhi,0.3333,0.6854
43,83.jpg,cảm,cam,0.3333,0.9379
14,46.jpg,dân,dan,0.3333,0.9784
103,99.jpg,mắt,mat,0.3333,0.7414
134,28.jpg,gốc,goc,0.3333,0.6455
134,23.jpg,nguyên,nguyea,0.3333,0.5836
134,22.jpg,con,cov,0.3333,0.6641
42,2.jpg,lên,len,0.3333,0.7223
58,98.jpg,thể,the,0.3333,0.645
58,95.jpg,cao,cab,0.3333,0.9398
45,68.jpg,này,nay,0.3333,0.9471
37,63.jpg,còn,cvn,0.3333,0.644
37,49.jpg,vậy,vay,0.3333,0.5357
142,83.jpg,bất,bat,0.3333,0.9447
142,82.jpg,cấp,cap,0.3333,0.8448
142,80.jpg,một,mat,0.3333,0.9052
142,79.jpg,000,c00,0.3333,0.4212
142,72.jpg,hợp,hap,0.3333,0.651
3,16.jpg,chủ,cht,0.3333,0.6556
99,12.jpg,này,nay,0.3333,0.8345
119,85.jpg,lại,lai,0.3333,0.4511
119,87.jpg,hợp,hop,0.3333,0.7575
3,17.jpg,hai,ha',0.3333,0.8044
103,100.jpg,này,nay,0.3333,0.7106
47,25.jpg,này,nay,0.3333,0.5151
47,26.jpg,can,car,0.3333,0.9039
14,60.jpg,khi,kh,0.3333,0.7407
3,15.jpg,cấp,cip,0.3333,0.667
99,16.jpg,nửa,nia,0.3333,0.7787
99,19.jpg,thứ,the,0.3333,0.875
45,69.jpg,chị,chi,0.3333,0.9725
37,27.jpg,ông,ong,0.3333,0.817
37,37.jpg,cho,ho,0.3333,0.8384
37,44.jpg,tôi,toi,0.3333,0.7433
3,3.jpg,của,ca,0.3333,0.7539
3,4.jpg,bảy,bay,0.3333,0.64
14,66.jpg,dân,den,0.3333,0.7263
55,37.jpg,khi,hhi,0.3333,0.8143
135,98.jpg,tám,tam,0.3333,0.7836
131,14.jpg,xưa,xua,0.3333,0.6189
103,18.jpg,hai,ha,0.3333,0.8136
103,11.jpg,hết,het,0.3333,0.9514
103,10.jpg,các,clc,0.3333,0.7322
103,9.jpg,vấn,van,0.3333,0.8336
103,6.jpg,môi,m8i,0.3333,0.7222
103,4.jpg,thì,thi,0.3333,0.6952
12,72.jpg,món,mon,0.3333,0.8707
12,68.jpg,mặt,mat,0.3333,0.9406
6,72.jpg,một,mot,0.3333,0.8419
6,67.jpg,cho,ho,0.3333,0.9337
131,76.jpg,nghiệp,nghig,0.3333,0.6147
131,57.jpg,vào,vao,0.3333,0.8777
142,29.jpg,các,cac,0.3333,0.8154
43,22.jpg,thủ,thi,0.3333,0.8292
43,54.jpg,anh,anw,0.3333,0.6514
55,22.jpg,làm,lam,0.3333,0.8497
55,26.jpg,vật,vat,0.3333,0.8992
55,34.jpg,của,c?a,0.3333,0.6034
103,58.jpg,bia,bic,0.3333,0.8899
103,59.jpg,sức,svc,0.3333,0.5632
131,55.jpg,hôm,hom,0.3333,0.9456
43,26.jpg,bảo,bao,0.3333,0.8692
43,28.jpg,tại,tai,0.3333,0.9622
43,31.jpg,cửa,cia,0.3333,0.7774
6,44.jpg,tôi,toi,0.3333,0.7828
43,4.jpg,nét,net,0.3333,0.9588
43,16.jpg,sạn,san,0.3333,0.9945
43,19.jpg,nói,noi,0.3333,0.9039
131,51.jpg,nhỏ,nho,0.3333,0.4159
43,24.jpg,làm,lam,0.3333,0.93
131,2.jpg,còn,con,0.3333,0.9707
131,4.jpg,khi,thi,0.3333,0.7922
131,7.jpg,sắc,sdc,0.3333,0.758
55,51.jpg,còn,con,0.3333,0.9796
47,3.jpg,mặt,mat,0.3333,0.9871
47,100.jpg,một,mot,0.3333,0.7801
55,4.jpg,của,cia,0.3333,0.9173
47,72.jpg,còn,con,0.3333,0.9645
55,15.jpg,làm,lam,0.3333,0.7202
55,60.jpg,gấp,gap,0.3333,0.8609
55,68.jpg,yêu,yeu,0.3333,0.8741
55,72.jpg,một,mat,0.3333,0.6824
103,34.jpg,hay,thay,0.3333,0.8374
142,45.jpg,văn,van,0.3333,0.8432
142,49.jpg,cậu,cau,0.3333,0.915
23,81.jpg,lúa,lna,0.3333,0.8609
55,11.jpg,lên,len,0.3333,0.8035
47,77.jpg,yên,yen,0.3333,0.7464
47,79.jpg,vào,vao,0.3333,0.878
43,45.jpg,chi,hi,0.3333,0.928
43,47.jpg,tài,tzi,0.3333,0.4461
6,23.jpg,khó,kho,0.3333,0.9653
6,28.jpg,làm,lam,0.3333,0.8145
47,15.jpg,sao,suo,0.3333,0.7172
55,100.jpg,một,mat,0.3333,0.7669
103,68.jpg,gần,gan,0.3333,0.9331
103,93.jpg,họp,hop,0.3333,0.9106
47,94.jpg,bật,bat,0.3333,0.9103
47,32.jpg,chủ,chi,0.3333,0.7273
47,33.jpg,hơi,hai,0.3333,0.7749
47,53.jpg,các,cac,0.3333,0.9309
103,48.jpg,ngã,nga,0.3333,0.9622
103,49.jpg,tôi,toi,0.3333,0.8886
47,61.jpg,phó,phe,0.3333,0.744
119,39.jpg,lớn,l&n,0.3333,0.5664
119,36.jpg,tài,tai,0.3333,0.7801
119,31.jpg,chỉ,chi,0.3333,0.8034
119,16.jpg,dòm,dam,0.3333,0.8485
97,26.jpg,mới,moi,0.3333,0.6987
97,15.jpg,khi,hhi,0.3333,0.7919
97,14.jpg,cáo,cao,0.3333,0.8928
50,38.jpg,vẫn,van,0.3333,0.8753
50,94.jpg,lớp,lop,0.3333,0.642
50,86.jpg,gây,gay,0.3333,0.8671
50,79.jpg,các,cac,0.3333,0.9014
97,34.jpg,mùa,ma,0.3333,0.7472
50,26.jpg,các,cac,0.3333,0.88
50,19.jpg,thương,thuing,0.3333,0.7496
50,13.jpg,mại,mai,0.3333,0.9069
134,30.jpg,vậy,vay,0.3333,0.7919
110,27.jpg,tộc,toc,0.3333,0.8341
110,31.jpg,sau,sawu,0.3333,0.7801
119,9.jpg,gần,gan,0.3333,0.9027
21,15.jpg,vẫn,van,0.3333,0.6493
42,69.jpg,một,mot,0.3333,0.9558
126,92.jpg,mắt,m't,0.3333,0.7973
126,94.jpg,còn,con,0.3333,0.9335
50,8.jpg,văn,van,0.3333,0.5302
42,68.jpg,nhỏ,nh,0.3333,0.4294
110,38.jpg,phó,pho,0.3333,0.8204
110,48.jpg,huệ,hus,0.3333,0.8438
110,49.jpg,thì,the,0.3333,0.7655
99,79.jpg,tại,tai,0.3333,0.9498
99,90.jpg,trở,tr2,0.3333,0.3264
99,91.jpg,làm,lam,0.3333,0.9053
50,2.jpg,tại,tai,0.3333,0.8498
42,67.jpg,sao,tao,0.3333,0.4642
49,16.jpg,cấp,cap,0.3333,0.9551
126,55.jpg,chỉ,chs,0.3333,0.8607
110,16.jpg,sậm,sam,0.3333,0.6176
110,12.jpg,cứu,cku,0.3333,0.5889
110,10.jpg,nhờ,nho,0.3333,0.7072
110,8.jpg,mỗi,m&i,0.3333,0.9625
150,54.jpg,dân,dan,0.3333,0.9054
150,51.jpg,bất,bat,0.3333,0.6093
150,60.jpg,bám,bam,0.3333,0.9703
150,56.jpg,vẫy,vay,0.3333,0.7515
150,28.jpg,này,nay,0.3333,0.9113
150,17.jpg,lạc,lac,0.3333,0.9583
49,38.jpg,chủ,chu,0.3333,0.8874
37,13.jpg,tồn,tin,0.3333,0.7847
37,10.jpg,tại,ti,0.3333,0.6898
50,49.jpg,một,mat,0.3333,0.8986
50,55.jpg,còn,cn,0.3333,0.969
50,66.jpg,phương,phuang,0.3333,0.8628
50,67.jpg,vừa,vua,0.3333,0.9074
37,21.jpg,chủ,cha,0.3333,0.6924
3,35.jpg,của,cua,0.3333,0.542
3,86.jpg,các,cac,0.3333,0.9247
64,20.jpg,sai,sa,0.3333,0.9874
142,9.jpg,lại,lai,0.3333,0.8733
3,72.jpg,môn,min,0.3333,0.6541
64,64.jpg,phú,pha,0.3333,0.9631
64,65.jpg,này,nay,0.3333,0.8176
10,54.jpg,bàn,ban,0.3333,0.9196
10,61.jpg,hợp,hip,0.3333,0.9491
142,55.jpg,của,cwa,0.3333,0.9398
142,63.jpg,máy,may,0.3333,0.9669
10,95.jpg,ông,gng,0.3333,0.687
64,34.jpg,say,smy,0.3333,0.3882
119,65.jpg,nào,nao,0.3333,0.9771
119,54.jpg,ven,gen,0.3333,0.7676
119,49.jpg,bạc,bac,0.3333,0.9901
99,54.jpg,vật,vat,0.3333,0.5961
99,45.jpg,sụt,sut,0.3333,0.9905
99,43.jpg,mấy,may,0.3333,0.9584
110,90.jpg,mặt,mxt,0.3333,0.86
99,69.jpg,tên,ten,0.3333,0.8811
99,66.jpg,mưu,mlu,0.3333,0.8238
99,63.jpg,nhà,nha,0.3333,0.9498
99,61.jpg,sản,san,0.3333,0.9759
119,100.jpg,lâu,lau,0.3333,0.8472
119,99.jpg,xắn,xan,0.3333,0.7238
119,91.jpg,km2,km 2,0.3333,0.9302
119,88.jpg,ông,ong,0.3333,0.8755
110,25.jpg,chỗ,che,0.3333,0.8125
134,34.jpg,năm,nam,0.3333,0.9814
58,31.jpg,cao,eao,0.3333,0.8494
58,32.jpg,một,mit,0.3333,0.4856
58,39.jpg,chi,ch',0.3333,0.6814
14,17.jpg,máy,may,0.3333,0.9808
14,20.jpg,tại,tai,0.3333,0.9842
14,24.jpg,thế,the,0.3333,0.9072
36,80.jpg,cấp,ccp,0.3333,0.7354
36,97.jpg,dân,dan,0.3333,0.9553
119,79.jpg,cao,cno,0.3333,0.6252
119,84.jpg,bạn,ban,0.3333,0.9435
58,48.jpg,vừa,vua,0.3333,0.8405
58,64.jpg,nặc,nac,0.3333,0.93
36,24.jpg,nguyên,ngnyen,0.3333,0.6412
36,33.jpg,tin,fin,0.3333,0.9535
36,77.jpg,một,mat,0.3333,0.7238
36,76.jpg,với,vdi,0.3333,0.6812
58,79.jpg,hai,ha,0.3333,0.7827
58,84.jpg,ông,ong,0.3333,0.8164
58,86.jpg,lục,luc,0.3333,0.9507
134,56.jpg,câu,cau,0.3333,0.676
134,57.jpg,tạm,tam,0.3333,0.8378
134,62.jpg,một,m&t,0.3333,0.7507
21,21.jpg,mất,mat,0.3333,0.9862
50,30.jpg,bếp,bep,0.3333,0.9647
10,69.jpg,lập,lap,0.3333,0.9013
10,71.jpg,mới,mei,0.3333,0.4369
10,72.jpg,lại,lai,0.3333,0.7155
10,86.jpg,vậy,vay,0.3333,0.5142
23,92.jpg,thủ,thu,0.3333,0.8069
142,21.jpg,gia,ga,0.3333,0.6189
42,43.jpg,năm,ndm,0.3333,0.9219
110,23.jpg,thủ,thi,0.3333,0.7599
10,21.jpg,vẫn,van,0.3333,0.7689
42,31.jpg,trương,trung,0.3333,0.7064
110,96.jpg,hai,hat,0.3333,0.88
134,1.jpg,hạn,han,0.3333,0.9899
134,48.jpg,thù,the,0.3333,0.9505
134,52.jpg,vào,vao,0.3333,0.4683
110,86.jpg,giá,gia,0.3333,0.786
110,89.jpg,cát,cat,0.3333,0.8287
58,77.jpg,hụt,hut,0.3333,0.9934
134,97.jpg,sôi,soi,0.3333,0.7705
36,4.jpg,giờ,gid,0.3333,0.7137
36,5.jpg,tất,tat,0.3333,0.8936
36,8.jpg,hai,ha,0.3333,0.6199
36,10.jpg,cửa,cia,0.3333,0.6276
110,83.jpg,ông,ong,0.3333,0.9031
42,12.jpg,dân,dan,0.3333,0.6761
58,67.jpg,mắn,man,0.3333,0.9902
36,57.jpg,máy,may,0.3333,0.8868
41,76.jpg,"bỗng những tiếng ầm ầm từ phía bên trên trại vang lên, tôi cùng anh em",öng nhüng tiöng ámán tu phia hön tn trai vang lnt cing anhcm,0.3286,0.8503
67,13.jpg,"trong tích tắc. sau tiếng ầm ào khiếp đảm đó, những công nhân ở các","nong tich tác. sau tiörg ám áo khip dam áö, nhing cöng hanac",0.3284,0.7878
2,60.jpg,"đi hát karaoke chung với ba đối tượng kia thì có, nhưng khi đến chỗ","i háf karaoke chung uba dftng kia i có, nhung khö ch",0.3284,0.8106
45,45.jpg,có nguyện vọng được về nước làm việc.,c% nguyin vong dudc ve nud lam vic.,0.3243,0.9041
120,98.jpg,"lúc đó khoảng 23 g 30, đa số anh em còn thức vì một số vừa xem","lúc dö kháng 23q3o, da s'anh em can thúc ot mt s8'ona xem",0.3226,0.8062
117,57.jpg,ngoài. bên trong là một khối đá lạnh trong suốt ôm chặt một con hổ da vàng vằn,noai. bin trong lamt khá lanh trong sofm cha mot con hoa vag ván,0.3205,0.7828
26,11.jpg,"bốn khách mua dâm, nhưng trong cáo trạng không một dòng đề cập đến","hin khá mua dám, nhng trong cátrang khng mtdong dcapx",0.3182,0.8389
70,19.jpg,phát triển ngành biển.,phat tuan nganh bln.,0.3182,0.732
110,80.jpg,"chưa xác định có tham gia vào vụ mua dâm. nhậu nhẹt, rồi sau đó","chda xáo dinh c tham qia va vu mua dam. nhan nhet,l sausk",0.3175,0.7966
68,45.jpg,tuổi trẻ online.,twoi tr' on&in.,0.3125,0.8274
17,10.jpg,"trong đó có 2 quần đảo hoàng sa, trường sa và 2.577 đảo lớn, nhỏ,","thong ö co'2 quan tao hoang sa,tung sa va 2.577tao lon,nho,",0.3077,0.8184
128,66.jpg,bản chất của thành công,bin cho ca thanh ng,0.3043,0.9391
17,86.jpg,"lặng im, buồn bã.","qang im, buin hd.",0.2941,0.8531
128,99.jpg,căngtin,canqtin,0.2857,0.8985
39,100.jpg,0134520,01345 2o,0.2857,0.8809
115,94.jpg,bản ghi,banghi,0.2857,0.8956
8,59.jpg,dâm bị bắt quả tang ở khách sạn ngọc vân 2 với bốn cô gái bán dâm và,dam bi bxt qud tang 8 khách san ngoc v  vá bon co g6i bón dan vá,0.2794,0.7848
45,11.jpg,trên các công văn xin vay tiền của lã thị kim oanh.,thn cac cong vxn un vay tisf ca lath; kim oanl.,0.2745,0.8095
117,51.jpg,đồng nvơnn.,d6ng nvdnn.,0.2727,0.6902
41,40.png,hoa nở trước hiên nhà.,hoa né tuoc hien nha.,0.2727,0.849
117,14.jpg,phát triển ngành biển.,phat tien nganh kien.,0.2727,0.8802
89,97.png,điện thoại hết pin.,dien thoai het pin,0.2632,0.9108
3,48.jpg,km2 / 330.000 km2).,xm2/336.000km2).,0.2632,0.8838
58,34.png,một ngọn gió dữ dội băng qua khu rừng già.,mét ngon gié dí dó báng quakhu ríng gi,0.2619,0.871
21,23.jpg,bản chất của thành công,ba'n chat cua thanh cong,0.2609,0.9463
113,90.jpg,công,cong,0.25,0.9368
82,77.jpg,công,cong,0.25,0.8791
144,58.jpg,trên,tren,0.25,0.9821
49,85.jpg,biết,biet,0.25,0.5129
84,19.jpg,rạng,rang,0.25,0.9135
49,80.jpg,tung,tuny,0.25,0.8747
116,20.jpg,cuộc,cusc,0.25,0.8034
116,18.jpg,cung,aung,0.25,0.5776
116,69.jpg,biết,bilt,0.25,0.6592
116,66.jpg,công,cong,0.25,0.8903
84,54.jpg,biết,biet,0.25,0.5561
84,91.jpg,ngày,ngay,0.25,0.6886
18,46.jpg,tiên,tien,0.25,0.6929
19,3.jpg,chết,chat,0.25,0.7632
19,34.jpg,ngay,naay,0.25,0.8048
92,44.jpg,theo,theb,0.25,0.8629
19,32.jpg,kinh,kinl,0.25,0.7796
92,64.jpg,khai,thai,0.25,0.7547
92,66.jpg,nhặt,nhat,0.25,0.9935
19,30.jpg,trăm,tram,0.25,0.9481
41,62.jpg,sang,song,0.25,0.9035
41,69.jpg,quán,quan,0.25,0.8914
137,69.jpg,đang,dang,0.25,0.9853
82,99.jpg,tiếp,tiep,0.25,0.9248
45,4.jpg,cạnh,canh,0.25,0.8386
84,59.jpg,quản,quan,0.25,0.8022
45,17.jpg,viên,vien,0.25,0.9278
45,27.jpg,ngạc,ngac,0.25,0.9838
138,30.jpg,chạy,chny,0.25,0.796
82,79.jpg,theo,treo,0.25,0.8895
97,52.jpg,phía,phia,0.25,0.8786
97,63.jpg,xách,xach,0.25,0.9824
144,25.jpg,phần,phan,0.25,0.9579
150,8.jpg,chai,cha,0.25,0.9657
150,10.jpg,sáng,sang,0.25,0.8718
49,66.jpg,ngày,ngay,0.25,0.7853
49,76.jpg,tỉnh,tinh,0.25,0.7465
116,44.jpg,thấy,thoy,0.25,0.8699
84,38.jpg,nghi,ngh:,0.25,0.9151
97,10.jpg,dính,d'nh,0.25,0.692
19,89.jpg,trưa,traa,0.25,0.8851
126,41.jpg,viện,vin,0.25,0.6207
137,37.jpg,quản,quan,0.25,0.8137
150,88.jpg,mạng,mang,0.25,0.9583
97,65.jpg,ngày,ngiy,0.25,0.7674
84,41.jpg,cũng,cing,0.25,0.6873
137,24.jpg,theo,thoo,0.25,0.906
137,16.jpg,công,cong,0.25,0.7849
97,75.jpg,khắp,khap,0.25,0.876
84,8.jpg,lệnh,lanh,0.25,0.6181
113,6.jpg,chạy,chay,0.25,0.8767
97,40.jpg,vanh,v-anh,0.25,0.8941
49,90.jpg,thật,that,0.25,0.995
150,48.jpg,đang,dang,0.25,0.8377
19,7.jpg,tròn,tron,0.25,0.6681
150,53.jpg,trên,tren,0.25,0.8913
150,65.jpg,khải,khai,0.25,0.7519
49,30.jpg,phân,phan,0.25,0.9139
49,42.jpg,phải,phai,0.25,0.9413
126,11.jpg,chục,chuc,0.25,0.9769
36,94.jpg,hiểu,hieu,0.25,0.8318
6,4.jpg,chất,chat,0.25,0.9902
99,60.jpg,thất,that,0.25,0.8894
36,37.jpg,quốc,qusc,0.25,0.7636
42,27.jpg,quản,qudn,0.25,0.4007
42,22.jpg,tình,tinh,0.25,0.8736
125,4.jpg,cảnh,canh,0.25,0.9689
125,3.jpg,luật,luat,0.25,0.9769
137,67.jpg,biến,bin,0.25,0.6373
92,74.jpg,quan,qan,0.25,0.7925
41,24.jpg,xanh,xanl,0.25,0.83
138,28.jpg,miền,mien,0.25,0.8875
134,43.jpg,nâng,nang,0.25,0.9433
99,57.jpg,thời,thai,0.25,0.7593
99,41.jpg,rộng,rong,0.25,0.8502
110,82.jpg,ngày,ngay,0.25,0.8804
110,74.jpg,trốn,tron,0.25,0.9265
92,77.jpg,ngựa,ngda,0.25,0.7617
30,35.jpg,pháp,phap,0.25,0.9616
30,25.jpg,uống,uang,0.25,0.7084
138,75.jpg,thừa,thua,0.25,0.8069
122,6.jpg,ngày,ngay,0.25,0.9532
122,5.jpg,giấy,giay,0.25,0.9637
122,40.jpg,nhân,nhan,0.25,0.8314
99,24.jpg,nhóm,nhom,0.25,0.9681
99,13.jpg,hàng,hang,0.25,0.8916
14,11.jpg,nhấn,nhan,0.25,0.7822
99,6.jpg,phút,phlt,0.25,0.7586
43,100.jpg,nghị,nghi,0.25,0.9482
125,23.jpg,vòng,vong,0.25,0.831
125,13.jpg,cánh,canh,0.25,0.9218
125,7.jpg,biển,bien,0.25,0.8862
36,81.jpg,hành,hanh,0.25,0.9678
14,26.jpg,liên,lien,0.25,0.7976
14,25.jpg,thâm,tham,0.25,0.9831
99,9.jpg,bình,b:nh,0.25,0.6844
126,15.jpg,chân,chan,0.25,0.8089
119,26.jpg,tịch,tich,0.25,0.8521
50,59.jpg,trên,tren,0.25,0.8465
50,99.jpg,kiểm,kiem,0.25,0.6448
42,62.jpg,cùng,cung,0.25,0.9463
42,48.jpg,cách,cach,0.25,0.9938
110,30.jpg,mạng,mang,0.25,0.9917
82,80.jpg,chìm,chim,0.25,0.9227
110,63.jpg,công,cong,0.25,0.9587
126,83.jpg,trăm,tr&m,0.25,0.9269
126,75.jpg,thấy,thay,0.25,0.9705
50,77.jpg,tiêu,tieu,0.25,0.5524
97,28.jpg,tăng,tang,0.25,0.9411
97,27.jpg,tình,tnh,0.25,0.5315
97,20.jpg,biết,bist,0.25,0.8006
73,94.jpg,thưa,thua,0.25,0.888
73,88.jpg,ngày,ngoy,0.25,0.8902
42,99.jpg,sóng,song,0.25,0.4107
42,29.jpg,hành,hunh,0.25,0.7
119,46.jpg,quen,quer,0.25,0.8269
99,97.jpg,giải,giai,0.25,0.7501
99,80.jpg,mình,minh,0.25,0.9545
99,72.jpg,soát,soat,0.25,0.5711
50,21.jpg,nhận,nhan,0.25,0.8049
134,9.jpg,chán,chan,0.25,0.975
134,8.jpg,giao,gias,0.25,0.6949
126,17.jpg,liên,lien,0.25,0.9451
30,99.jpg,chạy,chay,0.25,0.8521
30,94.jpg,liệu,lieu,0.25,0.5937
41,42.jpg,cách,cach,0.25,0.8628
50,14.jpg,phát,phat,0.25,0.8848
110,4.jpg,sang,sany,0.25,0.7646
126,100.jpg,suất,suat,0.25,0.6441
119,66.jpg,thật,that,0.25,0.9442
119,58.jpg,cùng,cung,0.25,0.916
110,93.jpg,thảo,thao,0.25,0.9396
48,98.jpg,căng,cang,0.25,0.9665
86,78.jpg,bình,binh,0.25,0.9415
102,48.jpg,trạm,trom,0.25,0.8943
102,36.jpg,tĩnh,tinh,0.25,0.7455
102,35.jpg,ngăn,ngan,0.25,0.9697
139,46.jpg,khẩn,khan,0.25,0.9729
2,94.jpg,kiếm,kiem,0.25,0.7462
2,81.jpg,theo,tho,0.25,0.799
30,28.jpg,theo,the,0.25,0.952
129,81.jpg,quan,yuan,0.25,0.9882
129,71.jpg,giấy,giay,0.25,0.3946
129,62.jpg,chấn,chan,0.25,0.9852
117,50.jpg,ngày,ngay,0.25,0.9585
117,46.jpg,tĩnh,tinh,0.25,0.8307
117,45.jpg,ngày,ngay,0.25,0.8428
117,41.jpg,nhặt,nhat,0.25,0.7214
107,62.jpg,tích,tich,0.25,0.7386
117,59.jpg,biệt,biét,0.25,0.7303
139,75.jpg,nghỉ,ngh,0.25,0.9768
139,68.jpg,nhất,nhat,0.25,0.6744
144,33.jpg,giao,glao,0.25,0.6814
48,73.jpg,thôn,than,0.25,0.6481
86,76.jpg,hoãn,hoen,0.25,0.6077
86,64.jpg,nhậu,nhau,0.25,0.8151
48,20.jpg,trời,troi,0.25,0.5494
25,52.jpg,rừng,ring,0.25,0.8951
139,18.jpg,nhận,nhan,0.25,0.5719
107,50.jpg,nhận,nhan,0.25,0.93
86,39.jpg,nhặt,nhat,0.25,0.9834
107,17.jpg,tỉnh,tnh,0.25,0.6059
129,33.jpg,biểu,bieu,0.25,0.8057
129,30.jpg,bằng,beng,0.25,0.7645
129,29.jpg,loại,loai,0.25,0.6231
139,27.jpg,trên,tren,0.25,0.9622
139,20.jpg,phát,phat,0.25,0.6147
107,56.jpg,pháp,phap,0.25,0.9718
48,38.jpg,luật,luat,0.25,0.9575
48,35.jpg,bình,bnh,0.25,0.8187
48,90.jpg,hạnh,hanh,0.25,0.8766
48,75.jpg,phạm,pham,0.25,0.9674
107,13.jpg,vòng,vang,0.25,0.658
107,4.jpg,chân,chan,0.25,0.8993
129,94.jpg,liền,lion,0.25,0.5895
86,84.jpg,ngày,ngay,0.25,0.8184
85,61.jpg,kịch,kich,0.25,0.9881
117,2.jpg,thấy,thay,0.25,0.7841
102,90.jpg,thấy,thay,0.25,0.885
23,79.jpg,chào,chao,0.25,0.7503
23,69.jpg,thay,that,0.25,0.6357
23,66.jpg,hiện,hien,0.25,0.8976
23,59.jpg,thật,that,0.25,0.9474
142,95.jpg,chịu,chiu,0.25,0.7407
142,94.jpg,sinh,sint,0.25,0.835
117,7.jpg,thân,th@n,0.25,0.831
133,78.jpg,nghị,ngh',0.25,0.7595
133,63.jpg,tiền,tien,0.25,0.9068
133,56.jpg,chia,clia,0.25,0.7955
9,14.jpg,toàn,toan,0.25,0.9947
9,11.jpg,ngay,"ng""y",0.25,0.4597
9,43.jpg,thật,that,0.25,0.7658
102,57.jpg,thịt,thit,0.25,0.846
102,53.jpg,cảnh,canh,0.25,0.7213
48,46.jpg,nhận,nhan,0.25,0.9411
52,90.jpg,công,cong,0.25,0.9381
52,89.jpg,việc,vi&c,0.25,0.6588
107,83.jpg,việt,viat,0.25,0.7898
107,74.jpg,nháy,nhiy,0.25,0.854
107,69.jpg,luôn,luon,0.25,0.7195
102,87.jpg,quát,quat,0.25,0.6788
133,35.jpg,toàn,toan,0.25,0.9904
133,33.jpg,liền,liin,0.25,0.8601
52,96.jpg,theo,thuo,0.25,0.745
37,90.jpg,mùng,mung,0.25,0.8661
